Time;Consumption;Grid consumption;Grid backflow;PV generation;Battery charging;Battery discharging
2022-03-05T08:30:00+01:00;64271.77971;59611.63988;0;1155.158681;0;3461.813704
2022-03-05T09:00:00+01:00;73479.56048;68433.72357;0;1594.969056;0;4079.943209
2022-03-05T09:30:00+01:00;83463.47852;72519.25405;0;2015.292333;0;9322.759101
2022-03-05T10:00:00+01:00;77097.8356;71244.78357;0;2144.178222;0;4177.316192
2022-03-05T10:30:00+01:00;80078.20657;71724.2078;0;4037.172414;0;4617.098633
2022-03-05T11:00:00+01:00;92600.10419;75804.2069;0;3407.794111;0;14230.68721
2022-03-05T11:30:00+01:00;95232.72714;75533.75937;0;5262.245556;0;14743.64762
2022-03-05T12:00:00+01:00;97099.98595;75119.71214;0;6682.086111;0;14795.17617
2022-03-05T12:30:00+01:00;88174.47516;73502.0527;0;5098.627222;0;10309.26083
2022-03-05T13:00:00+01:00;93560.94187;74879.06496;0;4899.909444;0;14217.42012
2022-03-05T13:30:00+01:00;86950.58669;75046.26297;0;3877.361897;0;7832.23108
2022-03-05T14:00:00+01:00;91652.26005;75149.00429;0;3754.259333;0;13136.69355
2022-03-05T14:30:00+01:00;87972.06179;72532.71099;0;7842.8;0;7726.369003
2022-03-05T15:00:00+01:00;81772.70663;71193.63083;0;6781.913333;0;3718.056978
2022-03-05T15:30:00+01:00;71533.81444;63675.95873;0;6327.636667;0;1464.90128
2022-03-05T16:00:00+01:00;75744.82893;69424.60673;0;4949.333448;0;1575.572742
2022-03-05T16:30:00+01:00;66856.87589;63461.32361;0;3364.768944;0;39.54727984
2022-03-05T17:00:00+01:00;67214.84232;64148.65389;0;2672.665417;0;378.6387451
2022-03-05T17:30:00+01:00;59318.62565;56964.4106;0;2354.215056;0;0
2022-03-05T18:00:00+01:00;37313.50386;36604.29337;0;709.2104889;0;0
2022-03-05T18:30:00+01:00;26505.16322;26490.51325;0;14.64997001;0;0
2022-03-05T19:00:00+01:00;24747.12222;24747.12222;0;0;0;0
2022-03-05T19:30:00+01:00;24570.69589;24570.69589;0;0;0;0
2022-03-05T20:00:00+01:00;24501.99143;24501.99143;0;0;0;0
2022-03-05T20:30:00+01:00;25217.67103;25200.96579;0;0;0;0
2022-03-05T21:00:00+01:00;28169.01274;28169.01274;0;0;0;0
2022-03-05T21:30:00+01:00;27895.81353;27895.81353;0;0;0;0
2022-03-05T22:00:00+01:00;27887.1004;27887.1004;0;0;0;0
2022-03-05T22:30:00+01:00;27969.42701;27969.42701;0;0;0;0
2022-03-05T23:00:00+01:00;27798.69639;27798.69639;0;0;0;0
2022-03-05T23:30:00+01:00;28078.41766;28078.41766;0;0;0;0
2022-03-06T00:00:00+01:00;28141.38;28141.09333;0;0;0;0
2022-03-06T00:30:00+01:00;27924.06599;27924.06599;0;0;0;0
2022-03-06T01:00:00+01:00;60022.96905;60022.96905;0;0;30994.47823;0
2022-03-06T01:30:00+01:00;60937.47401;60937.47401;0;0;32194.0452;0
2022-03-06T02:00:00+01:00;60338.25909;60338.25909;0;0;33548.59152;0
2022-03-06T02:30:00+01:00;59324.31377;59324.31377;0;0;32988.62835;0
2022-03-06T03:00:00+01:00;40168.61313;40168.61313;0;0;14585.03346;0
2022-03-06T03:30:00+01:00;26330.66921;26330.66921;0;0;642.4161955;3.5831175
2022-03-06T04:00:00+01:00;25379.43496;25379.43496;0;0;0;0
2022-03-06T04:30:00+01:00;25329.35308;25329.35308;0;0;0;0
2022-03-06T05:00:00+01:00;26905.03278;26905.03278;0;0;0;0
2022-03-06T05:30:00+01:00;28827.16278;28827.16278;0;0;0;0
2022-03-06T06:00:00+01:00;28706.34829;28706.34829;0;0;0;0
2022-03-06T06:30:00+01:00;29149.09802;29148.92302;0;0;0;0
2022-03-06T07:00:00+01:00;30962.37532;30962.37532;0;0;0;0
2022-03-06T07:30:00+01:00;30190.91014;30190.91014;0;0;0;0
2022-03-06T08:00:00+01:00;31166.299;31132.42548;0;26.60939322;0;0
2022-03-06T08:30:00+01:00;36345.25599;35975.92512;0;362.3824167;0;0
2022-03-06T09:00:00+01:00;78186.64818;69431.07722;0;2676.1095;0;6316.36486
2022-03-06T09:30:00+01:00;62230.69529;58575.7921;0;3640.408111;0;28.18160524
2022-03-06T10:00:00+01:00;65027.59209;62338.18095;0;1942.293736;0;621.6895451
2022-03-06T10:30:00+01:00;86825.82996;74137.24155;0;6931.709444;0;6354.497399
2022-03-06T11:00:00+01:00;94834.77766;74580.01266;0;10686.80111;0;10138.27128
2022-03-06T11:30:00+01:00;90588.99389;75206.32345;0;3243.015278;0;11857.83949
2022-03-06T12:00:00+01:00;87930.90437;73003.27702;0;9154.368611;0;6085.304522
2022-03-06T12:30:00+01:00;87220.84133;70870.89405;0;10585.64839;0;5953.628762
2022-03-06T13:00:00+01:00;87374.20722;72319.0936;0;11028.14565;0;3951.952389
2022-03-06T13:30:00+01:00;86683.08996;74383.76881;0;6102.404722;0;6554.311919
2022-03-06T14:00:00+01:00;87226.09397;74217.87028;0;4695.791944;0;9231.4995
2022-03-06T14:30:00+01:00;88854.93333;74190.33921;0;5691.971111;0;9355.690386
2022-03-06T15:00:00+01:00;82764.66615;70007.8175;0;7945.343889;0;5044.23605
2022-03-06T15:30:00+01:00;79639.21298;67360.78504;0;10732.17556;0;1515.731762
2022-03-06T16:00:00+01:00;74870.11346;66574.77393;0;6222.848563;0;2070.730772
2022-03-06T16:30:00+01:00;67181.19575;60816.3627;0;6319.193611;0;44.73747127
2022-03-06T17:00:00+01:00;64861.44858;61097.0769;0;3278.334889;0;634.5679282
2022-03-06T17:30:00+01:00;53601.64018;51642.5069;0;1946.891667;0;3.203690476
2022-03-06T18:00:00+01:00;33834.80062;32833.37401;0;1001.426611;0;0
2022-03-06T18:30:00+01:00;30166.85648;30002.24143;0;164.6150512;0;0
2022-03-06T19:00:00+01:00;28970.31568;28970.31568;0;0;0;0
2022-03-06T19:30:00+01:00;28679.21254;28679.21254;0;0;0;0
2022-03-06T20:00:00+01:00;29170.31687;29170.31687;0;0;0;0
2022-03-06T20:30:00+01:00;28782.05373;28782.05373;0;0;0;0
2022-03-06T21:00:00+01:00;28478.83671;28478.83671;0;0;0;0
2022-03-06T21:30:00+01:00;28876.25579;28876.25579;0;0;0;0
2022-03-06T22:00:00+01:00;29217.23083;29217.23083;0;0;0;0
2022-03-06T22:30:00+01:00;29950.33206;29950.33206;0;0;0;0
2022-03-06T23:00:00+01:00;28911.13937;28911.13937;0;0;0;0
2022-03-06T23:30:00+01:00;29631.4252;29631.4252;0;0;0;0
2022-03-07T00:00:00+01:00;29819.07167;29819.07167;0;0;0;0
2022-03-07T00:30:00+01:00;29001.39349;29001.39349;0;0;0;0
2022-03-07T01:00:00+01:00;53933.55419;53933.55419;0;0;23851.24771;0
2022-03-07T01:30:00+01:00;54440.35635;54440.35635;0;0;24849.61287;0
2022-03-07T02:00:00+01:00;57500.8952;57500.8952;0;0;27804.64261;0
2022-03-07T02:30:00+01:00;49972.13111;49972.13111;0;0;19383.18373;0
2022-03-07T03:00:00+01:00;30702.31369;30702.31369;0;0;732.9276379;0
2022-03-07T03:30:00+01:00;29640.82595;29640.82595;0;0;98.7563281;3.381605
2022-03-07T04:00:00+01:00;29622.1759;29622.1759;0;0;0;0
2022-03-07T04:30:00+01:00;29482.09016;29464.46849;0;0;0;0
2022-03-07T05:00:00+01:00;29103.99603;29103.99603;0;0;0;0
2022-03-07T05:30:00+01:00;29835.7456;29835.7456;0;0;0;0
2022-03-07T06:00:00+01:00;29892.25313;29892.25313;0;0;0;0
2022-03-07T06:30:00+01:00;30074.81159;30074.81159;0;0;0;0
2022-03-07T07:00:00+01:00;33528.7241;33528.7241;0;0;0;0
2022-03-07T07:30:00+01:00;30843.35002;30814.5046;0;28.84541406;0;0
2022-03-07T08:00:00+01:00;33865.16522;33260.78484;0;604.3803833;0;0
2022-03-07T08:30:00+01:00;38847.65733;36792.53016;0;2055.127167;0;0
2022-03-07T09:00:00+01:00;68329.3109;63196.00563;0;3828.178278;0;1510.887162
2022-03-07T09:30:00+01:00;73487.23937;65968.43353;0;7174.905833;0;372.5912041
2022-03-07T10:00:00+01:00;83396.3358;69647.69134;0;10088.79511;0;3836.564887
2022-03-07T10:30:00+01:00;74939.22587;70013.06171;0;4895.01496;0;44.45816365
2022-03-07T11:00:00+01:00;81107.31663;75399.36762;0;5707.924008;0;13.52881639
2022-03-07T11:30:00+01:00;81494.52472;69969.55381;0;11112.54869;0;357.3591408
2022-03-07T12:00:00+01:00;73545.27489;62315.04833;0;11191.54822;0;79.06923071
2022-03-07T12:30:00+01:00;75984.84556;60736.16722;0;14337.42278;0;1052.597385
2022-03-07T13:00:00+01:00;75307.52426;55269.0961;0;20038.43276;0;16.61865911
2022-03-07T13:30:00+01:00;83474.46952;55242.54563;0;28224.35722;0;127.072984
2022-03-07T14:00:00+01:00;77788.30012;51595.47734;0;26192.82278;0;0
2022-03-07T14:30:00+01:00;77428.61151;58331.64929;0;19096.91222;0;21.10488214
2022-03-07T15:00:00+01:00;75561.17897;55504.53333;0;19983.78889;0;58.76041155
2022-03-07T15:30:00+01:00;64496.03111;47982.08306;0;16522.71944;0;0
2022-03-07T16:00:00+01:00;61221.31622;48240.46047;0;12980.85575;0;3.884064039
2022-03-07T16:30:00+01:00;57550.0106;48520.27306;0;9062.214444;0;0
2022-03-07T17:00:00+01:00;59290.24798;54065.91798;0;5077.846667;0;178.8748474
2022-03-07T17:30:00+01:00;61484.0784;59437.10325;0;1923.728722;0;153.2252452
2022-03-07T18:00:00+01:00;47162.58703;46430.29492;0;731.5337778;0;14.01291556
2022-03-07T18:30:00+01:00;30729.09726;30518.44373;0;210.6535329;0;0
2022-03-07T19:00:00+01:00;28724.09282;28724.09282;0;0;0;0
2022-03-07T19:30:00+01:00;28763.0719;28763.0719;0;0;0;0
2022-03-07T20:00:00+01:00;27966.26282;27966.26282;0;0;0;0
2022-03-07T20:30:00+01:00;27707.56333;27706.27484;0;0;0;0
2022-03-07T21:00:00+01:00;28317.42484;28317.42484;0;0;0;0
2022-03-07T21:30:00+01:00;28334.85921;28334.79421;0;0;0;0
2022-03-07T22:00:00+01:00;28655.71511;28655.71511;0;0;0;0
2022-03-07T22:30:00+01:00;28029.72484;28029.72484;0;0;0;0
2022-03-07T23:00:00+01:00;28493.2419;28493.2419;0;0;0;0
2022-03-07T23:30:00+01:00;28570.98964;28570.98964;0;0;0;0
2022-03-08T00:00:00+01:00;28864.30111;28864.30111;0;0;0;0
2022-03-08T00:30:00+01:00;28816.68004;28816.68004;0;0;0;0
2022-03-08T01:00:00+01:00;40824.76966;40824.76966;0;0;11324.36094;0
2022-03-08T01:30:00+01:00;29584.11853;29584.11853;0;0;767.3030065;1.461257143
2022-03-08T02:00:00+01:00;27937.26167;27937.26167;0;0;0;0
2022-03-08T02:30:00+01:00;28902.1681;28902.1681;0;0;0;0
2022-03-08T03:00:00+01:00;28489.12655;28489.12655;0;0;0;0
2022-03-08T03:30:00+01:00;28646.10492;28646.10492;0;0;0;0
2022-03-08T04:00:00+01:00;29544.36856;29544.36856;0;0;0;0
2022-03-08T04:30:00+01:00;28434.89726;28434.89726;0;0;0;0
2022-03-08T05:00:00+01:00;29373.68313;29373.68313;0;0;0;0
2022-03-08T05:30:00+01:00;29603.48996;29603.48996;0;0;0;0
2022-03-08T06:00:00+01:00;30549.20607;30549.20607;0;0;0;0
2022-03-08T06:30:00+01:00;30474.23933;30474.23933;0;0;0;0
2022-03-08T07:00:00+01:00;34114.94774;34114.94774;0;0;0;0
2022-03-08T07:30:00+01:00;34802.67557;34459.83365;0;342.8419174;0;0
2022-03-08T08:00:00+01:00;38527.76297;35126.13583;0;3401.627139;0;0
2022-03-08T08:30:00+01:00;50271.92829;44389.28583;0;5882.64246;0;0
2022-03-08T09:00:00+01:00;64739.12183;54377.06988;0;10053.77694;0;327.6263547
2022-03-08T09:30:00+01:00;79641.07976;62030.6673;0;17478.97913;0;23.00304841
2022-03-08T10:00:00+01:00;76411.986;62634.10686;0;13257.78391;0;522.582682
2022-03-08T10:30:00+01:00;83225.03512;73469.5369;0;8870.347421;0;1094.645941
2022-03-08T11:00:00+01:00;90041.95063;73326.00663;0;9727.576548;0;7493.885572
2022-03-08T11:30:00+01:00;90423.01024;68956.54571;0;16578.44587;0;5045.11715
2022-03-08T12:00:00+01:00;86709.48034;63507.85759;0;22022.9101;0;1360.104697
2022-03-08T12:30:00+01:00;85788.24492;65107.91877;0;18751.09361;0;1505.688586
2022-03-08T13:00:00+01:00;84561.78308;71105.97496;0;10234.78631;0;3643.957876
2022-03-08T13:30:00+01:00;80332.65937;67078.39548;0;10449.07778;0;2836.07383
2022-03-08T14:00:00+01:00;74149.9646;59804.75798;0;13932.98917;0;530.4838644
2022-03-08T14:30:00+01:00;69374.1377;52664.70167;0;16670.68437;0;0
2022-03-08T15:00:00+01:00;72683.24389;59508.34595;0;12943.46381;0;281.9313047
2022-03-08T15:30:00+01:00;78395.96502;67803.05287;0;7609.663793;0;3050.25043
2022-03-08T16:00:00+01:00;78643.36099;71125.57437;0;3794.690595;0;3708.400059
2022-03-08T16:30:00+01:00;68156.43548;64187.77925;0;3754.714167;0;240.1635875
2022-03-08T17:00:00+01:00;63433.13341;60152.18952;0;3213.793889;0;25.63276333
2022-03-08T17:30:00+01:00;61303.20668;59195.94321;0;1891.678944;0;254.2547919
2022-03-08T18:00:00+01:00;36942.81202;35502.31571;0;1372.812972;0;41.54814127
2022-03-08T18:30:00+01:00;29203.73041;28489.53612;0;714.1942816;0;0
2022-03-08T19:00:00+01:00;28859.692;28845.82516;0;13.86683917;0;0
2022-03-08T19:30:00+01:00;29162.83782;29162.83782;0;0;0;0
2022-03-08T20:00:00+01:00;28949.76012;28949.76012;0;0;0;0
2022-03-08T20:30:00+01:00;28741.67683;28741.67683;0;0;0;0
2022-03-08T21:00:00+01:00;29088.11798;29088.11798;0;0;0;0
2022-03-08T21:30:00+01:00;28719.77976;28719.77976;0;0;0;0
2022-03-08T22:00:00+01:00;29443.3456;29443.3456;0;0;0;0
2022-03-08T22:30:00+01:00;29331.09044;29331.09044;0;0;0;0
2022-03-08T23:00:00+01:00;28355.11528;28355.11528;0;0;0;0
2022-03-08T23:30:00+01:00;29421.03183;29421.03183;0;0;0;0
2022-03-09T00:00:00+01:00;28912.47956;28912.47956;0;0;0;0
2022-03-09T00:30:00+01:00;28261.28921;28261.28921;0;0;0;0
2022-03-09T01:00:00+01:00;53622.64837;53622.64837;0;0;24068.74338;0
2022-03-09T01:30:00+01:00;46736.38218;46736.38218;0;0;17982.91315;0
2022-03-09T02:00:00+01:00;30246.43738;30246.43738;0;0;961.5141422;3.490326667
2022-03-09T02:30:00+01:00;28854.8325;28854.8325;0;0;0;0
2022-03-09T03:00:00+01:00;28511.57796;28511.57796;0;0;0;0
2022-03-09T03:30:00+01:00;28594.51889;28594.51889;0;0;0;0
2022-03-09T04:00:00+01:00;28699.07603;28697.32687;0;0;0;0
2022-03-09T04:30:00+01:00;28510.85778;28510.85778;0;0;0;0
2022-03-09T05:00:00+01:00;29109.75746;29109.75746;0;0;0;0
2022-03-09T05:30:00+01:00;29743.0346;29743.0346;0;0;0;0
2022-03-09T06:00:00+01:00;29046.29852;29046.29852;0;0;0;0
2022-03-09T06:30:00+01:00;29343.44325;29343.44325;0;0;0;0
2022-03-09T07:00:00+01:00;32233.3904;32233.3904;0;0;0;0
2022-03-09T07:30:00+01:00;35649.00952;35480.68171;0;168.3278118;0;0
2022-03-09T08:00:00+01:00;38215.32669;36858.57917;0;1356.747528;0;0
2022-03-09T08:30:00+01:00;43634.49487;37722.04774;0;5912.41269;0;0
2022-03-09T09:00:00+01:00;63897.85479;57993.63584;0;5904.218957;0;4.559786125
2022-03-09T09:30:00+01:00;82742.03086;70469.15925;0;5015.054389;0;7380.534377
2022-03-09T10:00:00+01:00;89217.10063;69112.24329;0;14484.78472;0;6118.029994
2022-03-09T10:30:00+01:00;86119.54929;74087.56869;0;8381.624444;0;3850.896405
2022-03-09T11:00:00+01:00;87174.48306;72673.21294;0;12137.65226;0;2818.90421
2022-03-09T11:30:00+01:00;93142.54921;73874.90417;0;10150.60321;0;9523.323138
2022-03-09T12:00:00+01:00;90923.05037;73813.44208;0;9403.014696;0;8229.452731
2022-03-09T12:30:00+01:00;73558.32266;66616.72135;0;6677.869167;0;318.2280731
2022-03-09T13:00:00+01:00;73516.54583;64278.09381;0;8493.921071;0;927.3459723
2022-03-09T13:30:00+01:00;78852.26746;63053.30361;0;14396.81306;0;1244.774258
2022-03-09T14:00:00+01:00;74022.78952;63272.49373;0;9656.458492;0;1086.218299
2022-03-09T14:30:00+01:00;87163.68666;67689.93075;0;18593.38699;0;720.2805525
2022-03-09T15:00:00+01:00;76518.58385;59843.8819;0;16509.75194;0;238.3531011
2022-03-09T15:30:00+01:00;72352.45111;64815.15679;0;6896.961111;0;994.2383224
2022-03-09T16:00:00+01:00;60017.33329;54243.15056;0;5773.865278;0;11.53085
2022-03-09T16:30:00+01:00;61855.09028;58446.04032;0;3294.033294;0;134.7303606
2022-03-09T17:00:00+01:00;64270.00454;61763.79067;0;2476.363861;0;73.43401127
2022-03-09T17:30:00+01:00;61380.25621;60122.14216;0;1257.303707;0;55.73495394
2022-03-09T18:00:00+01:00;46437.18309;45749.69679;0;687.4863056;0;0
2022-03-09T18:30:00+01:00;33706.09939;33563.03079;0;144.9079639;0;0
2022-03-09T19:00:00+01:00;29770.54837;29770.54837;0;0;0;0
2022-03-09T19:30:00+01:00;27731.71175;27731.71175;0;0;0;0
2022-03-09T20:00:00+01:00;27958.4119;27948.67302;0;0;0;0
2022-03-09T20:30:00+01:00;28271.79717;28271.79717;0;0;0;0
2022-03-09T21:00:00+01:00;28001.43702;28001.43702;0;0;0;0
2022-03-09T21:30:00+01:00;28405.2575;28405.2575;0;0;0;0
2022-03-09T22:00:00+01:00;28048.41758;28048.41758;0;0;0;0
2022-03-09T22:30:00+01:00;28352.12437;28352.12437;0;0;0;0
2022-03-09T23:00:00+01:00;28374.08251;28374.08251;0;0;0;0
2022-03-09T23:30:00+01:00;27951.38135;27951.38135;0;0;0;0
2022-03-10T00:00:00+01:00;27858.57857;27858.57857;0;0;0;0
2022-03-10T00:30:00+01:00;28427.30147;28409.67187;0;0;0;0
2022-03-10T01:00:00+01:00;52648.88766;52648.88766;0;0;24080.38865;0
2022-03-10T01:30:00+01:00;54193.2306;54193.2306;0;0;26303.57945;0
2022-03-10T02:00:00+01:00;30251.83214;30251.83214;0;0;1502.135873;3.524965517
2022-03-10T02:30:00+01:00;28760.4844;28760.4844;0;0;0;0
2022-03-10T03:00:00+01:00;28705.01048;28705.01048;0;0;0;0
2022-03-10T03:30:00+01:00;28433.42337;28433.42337;0;0;0;0
2022-03-10T04:00:00+01:00;28172.89841;28162.13925;0;0;0;0
2022-03-10T04:30:00+01:00;28280.31492;28280.31492;0;0;0;0
2022-03-10T05:00:00+01:00;27838.29479;27838.29479;0;0;0;0
2022-03-10T05:30:00+01:00;28887.11595;28887.11595;0;0;0;0
2022-03-10T06:00:00+01:00;28373.75714;28373.75714;0;0;0;0
2022-03-10T06:30:00+01:00;28202.02151;28202.02151;0;0;0;0
2022-03-10T07:00:00+01:00;32026.0044;32026.0044;0;0;0;0
2022-03-10T07:30:00+01:00;34027.59237;33842.17198;0;171.0431567;0;0
2022-03-10T08:00:00+01:00;36335.04307;31679.08198;0;4655.961092;0;0
2022-03-10T08:30:00+01:00;43490.31818;38652.24774;0;4838.070444;0;0
2022-03-10T09:00:00+01:00;78045.88997;66946.11746;0;6774.283222;0;4155.194714
2022-03-10T09:30:00+01:00;69991.1406;59980.69155;0;9962.25;0;3.184583333
2022-03-10T10:00:00+01:00;82865.13381;70844.48341;0;11694.825;0;381.46016
2022-03-10T10:30:00+01:00;91267.22448;65906.31583;0;24525.50389;0;884.4547392
2022-03-10T11:00:00+01:00;91795.08612;66568.5241;0;24002.72213;0;1641.519299
2022-03-10T11:30:00+01:00;87683.60786;71072.90214;0;11233.60611;0;5803.510339
2022-03-10T12:00:00+01:00;88835.82591;73388.82234;0;6637.336111;0;8751.53447
2022-03-10T12:30:00+01:00;81101.89555;67854.60266;0;12400.34286;0;843.3153654
2022-03-10T13:00:00+01:00;75477.65869;65714.13079;0;8634.0275;0;1298.03283
2022-03-10T13:30:00+01:00;83225.79048;70439.27377;0;7865.103889;0;5297.992788
2022-03-10T14:00:00+01:00;83454.46572;72635.64191;0;4863.909195;0;5715.688502
2022-03-10T14:30:00+01:00;82071.31345;71379.12687;0;4485.71;0;6418.286436
2022-03-10T15:00:00+01:00;72228.48623;66332.05512;0;4070.503333;0;1698.236306
2022-03-10T15:30:00+01:00;75234.88052;69855.77615;0;3624.532944;0;2151.31687
2022-03-10T16:00:00+01:00;69107.57063;65719.2725;0;2339.226944;0;1192.881823
2022-03-10T16:30:00+01:00;65220.12149;63616.17336;0;1240.915287;0;384.5114714
2022-03-10T17:00:00+01:00;61330.88858;60153.08317;0;1176.122861;0;8.180490238
2022-03-10T17:30:00+01:00;58772.44979;58187.92635;0;571.1583611;0;36.47767758
2022-03-10T18:00:00+01:00;35015.69146;34929.66722;0;86.02423628;0;0
2022-03-10T18:30:00+01:00;29148.47783;29148.09024;0;0.387594867;0;0
2022-03-10T19:00:00+01:00;27769.80036;27769.80036;0;0;0;0
2022-03-10T19:30:00+01:00;29005.98814;28997.04848;0;0;0;0
2022-03-10T20:00:00+01:00;28132.18802;28132.18802;0;0;0;0
2022-03-10T20:30:00+01:00;28467.47944;28467.47944;0;0;0;0
2022-03-10T21:00:00+01:00;27613.07643;27613.07643;0;0;0;0
2022-03-10T21:30:00+01:00;28044.46778;28043.45444;0;0;0;0
2022-03-10T22:00:00+01:00;28338.54714;28332.76933;0;0;0;0
2022-03-10T22:30:00+01:00;28255.84585;28255.84585;0;0;0;0
2022-03-10T23:00:00+01:00;28500.47325;28500.47325;0;0;0;0
2022-03-10T23:30:00+01:00;28495.17841;28486.95841;0;0;0;0
2022-03-11T00:00:00+01:00;28898.3254;28898.3254;0;0;0;0
2022-03-11T00:30:00+01:00;28678.74508;28678.74508;0;0;0;0
2022-03-11T01:00:00+01:00;59863.50671;59863.50671;0;0;31155.28819;0
2022-03-11T01:30:00+01:00;55582.84323;55582.84323;0;0;26804.11091;0
2022-03-11T02:00:00+01:00;29326.73829;29326.73829;0;0;1226.295259;3.605375
2022-03-11T02:30:00+01:00;28598.05984;28598.05984;0;0;0;0
2022-03-11T03:00:00+01:00;27690.32143;27690.32143;0;0;0;0
2022-03-11T03:30:00+01:00;28058.59679;28058.59679;0;0;0;0
2022-03-11T04:00:00+01:00;29338.07103;29338.07103;0;0;0;0
2022-03-11T04:30:00+01:00;27918.48904;27918.48904;0;0;0;0
2022-03-11T05:00:00+01:00;28517.20857;28517.20857;0;0;0;0
2022-03-11T05:30:00+01:00;28659.0871;28659.0871;0;0;0;0
